year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2006,2,9530986.75,9463519974.33,992.921323107,2006 Q2,-0.0270281003717,2188.99434892
2006,3,12205153.0,12236022169.1,1002.52919149,2006 Q3,-0.0176132698736,2210.17585557
2006,4,11812087.69,12020414980.0,1017.63678831,2006 Q4,-0.0028092095437,2243.4820635
2007,1,11022229.64,11120148694.9,1008.88377925,2007 Q1,-0.0113863562454,2224.18517973
2007,2,10407255.3,10587001513.5,1017.27124091,2007 Q2,-0.0031674124911,2242.67617771
2007,3,12218662.09,12363687067.6,1011.86913727,2007 Q3,-0.00846097897558,2230.76670003
2007,4,11985339.41,12246264361.9,1021.77034316,2007 Q4,0.00124129539446,2252.59489854
2008,1,12031013.65,12284517097.4,1021.07083033,2008 Q1,0.0005558369273,2251.05275255
2008,2,10206635.94,10319309849.0,1011.0392797,2008 Q2,-0.00927416334114,2228.93719603
2008,3,12299202.26,12474881655.4,1014.28380408,2008 Q3,-0.00609482680353,2236.09007446
2008,4,11963596.51,11812910404.1,987.404614842,2008 Q4,-0.032433968889,2176.83221388
2009,1,12217924.8,11947272129.3,977.847901737,2009 Q1,-0.0417986718999,2155.76348417
2009,2,8905122.99,8406655338.83,944.024619118,2009 Q2,-0.0749423891063,2081.19667531
2009,3,11910602.52,11643835058.2,977.602521671,2009 Q3,-0.0420391218764,2155.22251928
2009,4,12995562.16,12149082510.2,934.863945141,2009 Q4,-0.0839190100668,2061.00105346
2010,1,12329261.39,11775821559.4,955.111680001,2010 Q1,-0.0640780855233,2105.63920973
2010,2,10545683.33,9643656474.96,914.464826335,2010 Q2,-0.103908277004,2016.02915614
2010,3,12318406.61,11880778119.1,964.473612155,2010 Q3,-0.054904249993,2126.27852536
2010,4,12925902.48,12253621255.9,947.989610384,2010 Q4,-0.0710570610398,2089.93789505
2011,1,12141521.73,10896366933.9,897.446561987,2011 Q1,-0.120584616413,1978.51069056
2011,2,10518288.27,9333390927.56,887.348843079,2011 Q2,-0.13047945553,1956.24925945
2011,3,12089938.68,11606334145.4,959.999422045,2011 Q3,-0.0592885462602,2116.41472584
2011,4,12888722.18,12065768845.1,936.149346425,2011 Q4,-0.0826594346105,2063.83484913
2012,1,13089944.66,12028375583.8,918.901943153,2012 Q1,-0.0995603091654,2025.81122388
2012,2,10157834.3,9240372561.05,909.679395051,2012 Q2,-0.108597561098,2005.47919433
2012,3,12648016.57,12149376616.9,960.575640431,2012 Q3,-0.0587239050503,2117.68505689
2012,4,13692810.75,12783113242.4,933.563858859,2012 Q4,-0.0851929754755,2058.13488324
2013,1,13483714.45,12592261762.7,933.886712704,2013 Q1,-0.0848766082961,2058.84664683
2013,2,11885263.3,10904755402.0,917.502214863,2013 Q2,-0.10093191461,2022.72538289
2013,3,13377009.32,12913317616.6,965.336668886,2013 Q3,-0.054058533492,2128.18122023
2013,4,13737078.41,12552215981.7,913.747130729,2013 Q4,-0.104611552924,2014.4469244
2014,1,13376583.38,11872994607.5,887.5954547,2014 Q1,-0.130237798743,1956.79293943
2014,2,11011355.2,9854356959.11,894.926807838,2014 Q2,-0.123053744555,1972.95564056
2014,3,12739815.99,12006279538.2,942.421738872,2014 Q3,-0.0765130648501,2077.66296552
2014,4,12570803.37,11446558437.8,910.566978174,2014 Q4,-0.107727810981,2007.43596008
2015,1,12406384.35,11383030751.1,917.513953299,2015 Q1,-0.100920412019,2022.75126144
2015,2,11488950.46,10686427267.2,930.148258919,2015 Q2,-0.0885399503921,2050.60485161
2015,3,12841654.89,12339572219.5,960.902027441,2015 Q3,-0.0584040756923,2118.4046097
2015,4,12231939.22,11395502278.3,931.618615277,2015 Q4,-0.087099135913,2053.84639924
2016,1,11846673.66,10899703065.7,920.064431463,2016 Q1,-0.0984211771592,2028.3740456
2016,2,9542891.04,8689020009.42,910.522814627,2016 Q2,-0.107771087209,2007.33859713
2016,3,12885175.15,12158050649.2,943.568908272,2016 Q3,-0.0753889439717,2080.19201518
2016,4,12020942.26,10821394066.6,900.211799753,2016 Q4,-0.117874936825,1984.60693374
2017,1,11574075.04,10800005030.2,933.120356737,2017 Q1,-0.0856275669104,2057.15713846
