year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2009,2,5527552.881,1371815904.43,248.17779838,2009 Q2,-0.288201761897,547.132774308
2009,3,5185151.445,1027178614.33,198.100021808,2009 Q3,-0.431829730897,436.731308077
2009,4,3524819.563,1246017415.28,353.498212605,2009 Q4,0.0138675036506,779.322159509
2010,1,5331308.566,1386538319.15,260.074670597,2010 Q1,-0.25408036692,573.360618798
2010,2,5003469.984,1081533452.65,216.156678486,2010 Q2,-0.380041470652,476.53901339
2010,3,6019477.587,1738851286.86,288.870796797,2010 Q3,-0.171490256011,636.844558618
2010,4,5895886.933,1290308511.62,218.848924052,2010 Q4,-0.372319846627,482.474337964
2011,1,5992664.466,1719958989.51,287.010727744,2011 Q1,-0.176825116273,632.743850385
2011,2,3987358.919,1135256641.58,284.713933368,2011 Q2,-0.183412547546,627.680337502
2011,3,5585995.928,1260834150.53,225.713403086,2011 Q3,-0.352631848289,497.607768443
2011,4,4541317.707,1063447988.48,234.171678153,2011 Q4,-0.328372686794,516.254881657
2012,1,5418230.618,1384962344.03,255.61155323,2012 Q1,-0.26688102475,563.521230251
2012,2,4761703.875,750664381.933,157.646170707,2012 Q2,-0.547855338853,347.54674794
2012,3,4820466.13,1223769483.72,253.869532679,2012 Q3,-0.271877310344,559.680771745
2012,4,4290422.595,994167045.779,231.717744294,2012 Q4,-0.3354108095,510.844939069
2013,1,5438958.84,1432290537.42,263.339102124,2013 Q1,-0.244717657504,580.557384543
2013,2,4373676.979,381255885.511,87.1705631992,2013 Q2,-0.749986285217,192.176223629
2013,3,5255461.555,896613400.477,170.606024056,2013 Q3,-0.510685209855,376.118040634
2013,4,4783628.063,732731765.963,153.174903298,2013 Q4,-0.560679371802,337.689391811
2014,1,5126764.123,1308265716.36,255.183520243,2014 Q1,-0.26810866529,562.577588727
2014,2,4381624.606,602194941.408,137.436452357,2014 Q2,-0.605818790893,302.992402866
2014,3,5040963.475,703321984.192,139.521341045,2014 Q3,-0.599839125893,307.588748468
2014,4,5076198.969,739409423.094,145.662025387,2014 Q4,-0.582227041636,321.126501169
2015,1,5788329.324,1527135480.04,263.830095795,2015 Q1,-0.243309439559,581.639829189
2015,2,5362180.414,629723818.926,117.438014074,2015 Q2,-0.663176271005,258.903845827
2015,3,5265139.967,799242455.309,151.798899995,2015 Q3,-0.564625884073,334.655854928
2015,4,3689923.689,628660172.194,170.372133729,2015 Q4,-0.511356030224,375.60240602
2016,1,4284080.439,399395251.983,93.2277667681,2016 Q1,-0.732613631997,205.529934617
2016,2,4892509.054,537366118.332,109.834465793,2016 Q2,-0.684983992345,242.141063287
2016,3,5332680.955,823862930.788,154.493197275,2016 Q3,-0.55689837553,340.595702713
2016,4,4766613.698,578662374.755,121.399050021,2016 Q4,-0.651815631871,267.636345677
2017,1,4143965.127,329313074.669,79.4681095465,2017 Q1,-0.772077676851,175.195394306
