year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2011,3,65816157.49,34762602742.3,528.177336205,2011 Q3,-0.115596101863,1164.4197554
2011,4,49042352.64,24184152419.6,493.127901043,2011 Q4,-0.174284453218,1087.14977064
2012,1,49874262.73,24638845573.6,494.019244094,2012 Q1,-0.172791948306,1089.11482553
2012,2,56795013.09,28801675690.6,507.116278764,2012 Q2,-0.150861684127,1117.98854816
2012,3,63719178.12,33457863482.1,525.083098515,2012 Q3,-0.120777232683,1157.59819899
2012,4,50707682.04,24743173630.7,487.957103051,2012 Q4,-0.182942670046,1075.75022939
2013,1,47942003.85,23199013744.5,483.897456959,2013 Q1,-0.189740324135,1066.80033361
2013,2,57238177.58,28439736878.6,496.866568451,2013 Q2,-0.168024260281,1095.39203681
2013,3,64473285.46,32045489271.2,497.035152507,2013 Q3,-0.167741975553,1095.76369722
2013,4,52745457.19,25642838565.6,486.162030471,2013 Q4,-0.185948420348,1071.79281238
2014,1,51891623.47,25984296799.2,500.741643095,2014 Q1,-0.161535660931,1103.93502637
2014,2,59117552.76,29388686464.6,497.122852563,2014 Q2,-0.167595126633,1095.95704076
2014,3,66129512.87,32817912191.8,496.267260524,2014 Q3,-0.169027768441,1094.07080255
2014,4,52996222.17,25858199472.5,487.925335311,2014 Q4,-0.18299586338,1075.68019423
2015,1,53091397.72,24284061283.4,457.401054149,2015 Q1,-0.234107093258,1008.38636398
2015,2,61957954.17,30084819538.2,485.568317115,2015 Q2,-0.186942560705,1070.48391191
2015,3,66883354.96,32647513660.5,488.126136616,2015 Q3,-0.18265963264,1076.12288078
2015,4,55635959.89,25971051557.3,466.803333826,2015 Q4,-0.218363493093,1029.11462975
2016,1,52162656.44,22242778663.9,426.411923432,2016 Q1,-0.28599668815,940.067726397
2016,2,61633451.62,28400714465.8,460.80032384,2016 Q2,-0.228415203132,1015.88039394
2016,3,70820201.41,34350217766.2,485.034172203,2016 Q3,-0.187836956982,1069.30633604
2016,4,53529631.97,24332221074.2,454.556106192,2016 Q4,-0.238870802131,1002.11439171
2017,1,50711766.12,23243899842.9,458.353191406,2017 Q1,-0.232512791793,1010.48544577
