year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2013,1,9276863.709,6904160317.76,744.234316072,2013 Q1,0.0347476686001,1640.73897321
2013,2,8132762.393,5699878461.97,700.853927182,2013 Q2,-0.025566341783,1545.10256787
2013,3,10087218.922,7546663450.93,748.14113873,2013 Q3,0.0401795272901,1649.35195444
2013,4,9656906.836,6979689620.02,722.766589609,2013 Q4,0.0048999722114,1593.41122345
2014,1,10118742.345,6663063706.3,658.487337569,2014 Q1,-0.0844708143155,1451.7011844
2014,2,9164006.337,5607510342.35,611.905986982,2014 Q2,-0.14923528819,1349.0079389
2014,3,10578140.234,6928917349.68,655.022262553,2014 Q3,-0.0892884882876,1444.06208002
2014,4,9618532.494,6139304993.47,638.278760019,2014 Q4,-0.112567850496,1407.14935434
2015,1,9762236.295,5685850855.74,582.433233936,2015 Q1,-0.190212789285,1284.03230753
2015,2,9236697.401,5909462697.81,639.780913162,2015 Q2,-0.110479328872,1410.46100116
2015,3,11154706.294,7127428894.29,638.961592214,2015 Q3,-0.111618473389,1408.65472619
2015,4,9785030.76,5543249827.65,566.503055903,2015 Q4,-0.212361344147,1248.91263704
2016,1,9576590.655,5205999421.77,543.617202543,2016 Q1,-0.244180736101,1198.45848473
2016,2,8829451.969,4313055834.29,488.485112035,2016 Q2,-0.320833748312,1076.91427799
2016,3,10369672.283,6259792531.98,603.663487249,2016 Q3,-0.160695264166,1330.83652399
2016,4,8854332.482,5755089415.8,649.974396997,2016 Q4,-0.0963067982509,1432.93355562
2017,1,9188151.214,5486624185.18,597.141259149,2017 Q1,-0.169763457038,1316.45761992
